13980622,Friday,1
13980623,Saturday,0
13980624,Sunday,0
13980625,Monday,0
13980626,Tuesday,0
13980627,Wednesday,0
13980628,Thursday,1
13980629,Friday,1
13980630,Saturday,0
13980631,Sunday,0
13980701,Monday,0
13980702,Tuesday,0
13980703,Wednesday,0
13980704,Thursday,1
13980705,Friday,1
13980706,Saturday,0
13980707,Sunday,0
13980708,Monday,0
13980709,Tuesday,0
13980710,Wednesday,0
13980711,Thursday,1
13980712,Friday,1
13980713,Saturday,0
13980714,Sunday,0
13980715,Monday,0
13980716,Tuesday,0
13980717,Wednesday,0
13980718,Thursday,1
13980719,Friday,1
13980720,Saturday,0
13980721,Sunday,0
13980722,Monday,0
13980723,Tuesday,0
13980724,Wednesday,0
13980725,Thursday,1
13980726,Friday,1
13980727,Saturday,1
13980728,Sunday,0
13980729,Monday,0
13980730,Tuesday,0
13980801,Wednesday,0
13980802,Thursday,1
13980803,Friday,1
13980804,Saturday,0
13980805,Sunday,1
13980806,Monday,1
13980807,Tuesday,0
13980808,Wednesday,0
13980809,Thursday,1
13980810,Friday,1
13980811,Saturday,0
13980812,Sunday,0
13980813,Monday,0
13980814,Tuesday,1
13980815,Wednesday,0
13980816,Thursday,1
13980817,Friday,1
13980818,Saturday,0
13980819,Sunday,0
13980820,Monday,0
13980821,Tuesday,0
13980822,Wednesday,0
13980823,Thursday,1
13980824,Friday,1
13980825,Saturday,0
13980826,Sunday,0
13980827,Monday,0
13980828,Tuesday,0
13980829,Wednesday,0
13980830,Thursday,1
13980901,Friday,1
13980902,Saturday,0
13980903,Sunday,0
13980904,Monday,0
13980905,Tuesday,0
13980906,Wednesday,0
13980907,Thursday,1
13980908,Friday,1
13980909,Saturday,0
13980910,Sunday,0
13980911,Monday,0
13980912,Tuesday,0
13980913,Wednesday,0
13980914,Thursday,1
13980915,Friday,1
13980916,Saturday,0
13980917,Sunday,0
13980918,Monday,0
13980919,Tuesday,0
13980920,Wednesday,0
13980921,Thursday,1
13980922,Friday,1
13980923,Saturday,0
13980924,Sunday,0
13980925,Monday,0
13980926,Tuesday,0
13980927,Wednesday,0
13980928,Thursday,1
13980929,Friday,1
13980930,Saturday,0
13981001,Sunday,0
13981002,Monday,0
13981003,Tuesday,0
13981004,Wednesday,0
13981005,Thursday,1
13981006,Friday,1
13981007,Saturday,0
13981008,Sunday,0
13981009,Monday,0
13981010,Tuesday,0
13981011,Wednesday,0
13981012,Thursday,1
13981013,Friday,1
13981014,Saturday,0
13981015,Sunday,0
13981016,Monday,0
13981017,Tuesday,0
13981018,Wednesday,0
13981019,Thursday,1
13981020,Friday,1
13981021,Saturday,0
13981022,Sunday,0
13981023,Monday,0
13981024,Tuesday,0
13981025,Wednesday,0
13981026,Thursday,1
13981027,Friday,1
13981028,Saturday,0
13981029,Sunday,0
13981030,Monday,0
13981101,Tuesday,0
13981102,Wednesday,0
13981103,Thursday,1
13981104,Friday,1
13981105,Saturday,0
13981106,Sunday,0
13981107,Monday,0
13981108,Tuesday,0
13981109,Wednesday,1
13981110,Thursday,1
13981111,Friday,1
13981112,Saturday,0
13981113,Sunday,0
13981114,Monday,0
13981115,Tuesday,0
13981116,Wednesday,0
13981117,Thursday,1
13981118,Friday,1
13981119,Saturday,0
13981120,Sunday,0
13981121,Monday,0
13981122,Tuesday,1
13981123,Wednesday,0
13981124,Thursday,1
13981125,Friday,1
13981126,Saturday,0
13981127,Sunday,0
13981128,Monday,0
13981129,Tuesday,0
13981130,Wednesday,0
13981201,Thursday,1
13981202,Friday,1
13981203,Saturday,0
13981204,Sunday,0
13981205,Monday,0
13981206,Tuesday,0
13981207,Wednesday,0
13981208,Thursday,1
13981209,Friday,1
13981210,Saturday,0
13981211,Sunday,0
13981212,Monday,0
13981213,Tuesday,0
13981214,Wednesday,0
13981215,Thursday,1
13981216,Friday,1
13981217,Saturday,0
13981218,Sunday,1
13981219,Monday,0
13981220,Tuesday,0
13981221,Wednesday,0
13981222,Thursday,1
13981223,Friday,1
13981224,Saturday,0
13981225,Sunday,0
13981226,Monday,0
13981227,Tuesday,1
13981228,Wednesday,1
13981229,Thursday,1
13990101,Friday,1
13990102,Saturday,1
13990103,Sunday,1
13990104,Monday,1
13990105,Tuesday,0
13990106,Wednesday,0
13990107,Thursday,1
13990108,Friday,1
13990109,Saturday,0
13990110,Sunday,0
13990111,Monday,0
13990112,Tuesday,1
13990113,Wednesday,1
13990114,Thursday,1
13990115,Friday,1
13990116,Saturday,0
13990117,Sunday,0
13990118,Monday,0
13990119,Tuesday,0
13990120,Wednesday,1
13990121,Thursday,1
13990122,Friday,1
13990123,Saturday,0
13990124,Sunday,0
13990125,Monday,0
13990126,Tuesday,0
13990127,Wednesday,0
13990128,Thursday,1
13990129,Friday,1
13990130,Saturday,0
13990131,Sunday,0
13990201,Monday,0
13990202,Tuesday,0
13990203,Wednesday,0
13990204,Thursday,1
13990205,Friday,1
13990206,Saturday,0
13990207,Sunday,0
13990208,Monday,0
13990209,Tuesday,0
13990210,Wednesday,0
13990211,Thursday,1
13990212,Friday,1
13990213,Saturday,0
13990214,Sunday,0
13990215,Monday,0
13990216,Tuesday,0
13990217,Wednesday,0
13990218,Thursday,1
13990219,Friday,1
13990220,Saturday,0
13990221,Sunday,0
13990222,Monday,0
13990223,Tuesday,0
13990224,Wednesday,1
13990225,Thursday,1
13990226,Friday,1
13990227,Saturday,0
13990228,Sunday,0
13990229,Monday,0
13990230,Tuesday,0
13990231,Wednesday,0
13990301,Thursday,1
13990302,Friday,1
13990303,Saturday,1
13990304,Sunday,0
13990305,Monday,0
13990306,Tuesday,0
13990307,Wednesday,0
13990308,Thursday,1
13990309,Friday,1
13990310,Saturday,0
13990311,Sunday,0
13990312,Monday,0
13990313,Tuesday,0
13990314,Wednesday,1
13990315,Thursday,1
13990316,Friday,1
13990317,Saturday,0
13990318,Sunday,0
13990319,Monday,0
13990320,Tuesday,0
13990321,Wednesday,0
13990322,Thursday,1
13990323,Friday,1
13990324,Saturday,0
13990325,Sunday,0
13990326,Monday,1
13990327,Tuesday,0
13990328,Wednesday,0
13990329,Thursday,1
13990330,Friday,1
13990331,Saturday,0
13990401,Sunday,0
13990402,Monday,0
13990403,Tuesday,0
13990404,Wednesday,0
13990405,Thursday,1
13990406,Friday,1
13990407,Saturday,0
13990408,Sunday,0
13990409,Monday,0
13990410,Tuesday,0
13990411,Wednesday,0
13990412,Thursday,1
13990413,Friday,1
13990414,Saturday,0
13990415,Sunday,0
13990416,Monday,0
13990417,Tuesday,0
13990418,Wednesday,0
13990419,Thursday,1
13990420,Friday,1
13990421,Saturday,0
13990422,Sunday,0
13990423,Monday,0
13990424,Tuesday,0
13990425,Wednesday,0
13990426,Thursday,1
13990427,Friday,1
13990428,Saturday,0
13990429,Sunday,0
13990430,Monday,0
13990431,Tuesday,0
13990501,Wednesday,0
13990502,Thursday,1
13990503,Friday,1
13990504,Saturday,0
13990505,Sunday,0
13990506,Monday,0
13990507,Tuesday,0
13990508,Wednesday,1
13990509,Thursday,1
13990510,Friday,1
13990511,Saturday,0
13990512,Sunday,0
13990513,Monday,0
13990514,Tuesday,0
13990515,Wednesday,0
13990516,Thursday,1
13990517,Friday,1
13990518,Saturday,0
13990519,Sunday,0
13990520,Monday,0
13990521,Tuesday,0
13990522,Wednesday,0
13990523,Thursday,1
13990524,Friday,1
13990525,Saturday,0
13990526,Sunday,0
13990527,Monday,0
13990528,Tuesday,0
13990529,Wednesday,0
13990530,Thursday,1
13990531,Friday,1
13990601,Saturday,0
13990602,Sunday,0
13990603,Monday,0
13990604,Tuesday,0
13990605,Wednesday,0
13990606,Thursday,1
13990607,Friday,1
13990608,Saturday,0
13990609,Sunday,0
13990610,Monday,0
13990611,Tuesday,0
13990612,Wednesday,0
13990613,Thursday,1
13990614,Friday,1
13990615,Saturday,0
13990616,Sunday,0
13990617,Monday,0
13990618,Tuesday,0
13990619,Wednesday,0
13990620,Thursday,1
13990621,Friday,1
13990622,Saturday,0
13990623,Sunday,0
13990624,Monday,0
13990625,Tuesday,0
13990626,Wednesday,0
13990627,Thursday,1
13990628,Friday,1
13990629,Saturday,0
13990630,Sunday,0
13990631,Monday,0
13990701,Tuesday,0
13990702,Wednesday,0
13990703,Thursday,1
13990704,Friday,1
13990705,Saturday,0
13990706,Sunday,0
13990707,Monday,0
13990708,Tuesday,0
13990709,Wednesday,0
13990710,Thursday,1
13990711,Friday,1
13990712,Saturday,0
13990713,Sunday,0
13990714,Monday,0
13990715,Tuesday,0
13990716,Wednesday,1
13990717,Thursday,1
13990718,Friday,1
13990719,Saturday,0
13990720,Sunday,0
13990721,Monday,0
13990722,Tuesday,0
13990723,Wednesday,0
13990724,Thursday,1
13990725,Friday,1
13990726,Saturday,0
13990727,Sunday,0
13990728,Monday,0
13990729,Tuesday,0
13990730,Wednesday,0
13990801,Thursday,1
13990802,Friday,1
13990803,Saturday,1
13990804,Sunday,0
13990805,Monday,0
13990806,Tuesday,0
13990807,Wednesday,0
13990808,Thursday,1
13990809,Friday,1
13990810,Saturday,0
13990811,Sunday,0
13990812,Monday,1
13990813,Tuesday,0
13990814,Wednesday,0
13990815,Thursday,1
13990816,Friday,1
13990817,Saturday,0
13990818,Sunday,0
13990819,Monday,0
13990820,Tuesday,0
13990821,Wednesday,0
13990822,Thursday,1
13990823,Friday,1
13990824,Saturday,0
13990825,Sunday,0
13990826,Monday,0
13990827,Tuesday,0
13990828,Wednesday,0
13990829,Thursday,1
13990830,Friday,1
13990901,Saturday,0
13990902,Sunday,0
13990903,Monday,0
13990904,Tuesday,0
13990905,Wednesday,0
13990906,Thursday,1
13990907,Friday,1
13990908,Saturday,0
13990909,Sunday,0
13990910,Monday,0
13990911,Tuesday,0
13990912,Wednesday,0
13990913,Thursday,1
13990914,Friday,1
13990915,Saturday,0
13990916,Sunday,0
13990917,Monday,0
13990918,Tuesday,0
13990919,Wednesday,0
13990920,Thursday,1
13990921,Friday,1
13990922,Saturday,0
13990923,Sunday,0
13990924,Monday,0
13990925,Tuesday,0
13990926,Wednesday,0
13990927,Thursday,1
13990928,Friday,1
13990929,Saturday,0
13990930,Sunday,0
13991001,Monday,0
13991002,Tuesday,0
13991003,Wednesday,0
13991004,Thursday,1
13991005,Friday,1
13991006,Saturday,0
13991007,Sunday,0
13991008,Monday,0
13991009,Tuesday,0
13991010,Wednesday,0
13991011,Thursday,1
13991012,Friday,1
13991013,Saturday,0
13991014,Sunday,0
13991015,Monday,0
13991016,Tuesday,0
13991017,Wednesday,0
13991018,Thursday,1
13991019,Friday,1
13991020,Saturday,0
13991021,Sunday,0
13991022,Monday,0
13991023,Tuesday,0
13991024,Wednesday,0
13991025,Thursday,1
13991026,Friday,1
13991027,Saturday,0
13991028,Sunday,1
13991029,Monday,0
13991030,Tuesday,0
13991101,Wednesday,0
13991102,Thursday,1
13991103,Friday,1
13991104,Saturday,0
13991105,Sunday,0
13991106,Monday,0
13991107,Tuesday,0
13991108,Wednesday,0
13991109,Thursday,1
13991110,Friday,1
13991111,Saturday,0
13991112,Sunday,0
13991113,Monday,0
13991114,Tuesday,0
13991115,Wednesday,0
13991116,Thursday,1
13991117,Friday,1
13991118,Saturday,0
13991119,Sunday,0
13991120,Monday,0
13991121,Tuesday,0
13991122,Wednesday,1
13991123,Thursday,1
13991124,Friday,1
13991125,Saturday,0
13991126,Sunday,0
13991127,Monday,0
13991128,Tuesday,0
13991129,Wednesday,0
13991130,Thursday,1
13991201,Friday,1
13991202,Saturday,0
13991203,Sunday,0
13991204,Monday,0
13991205,Tuesday,0
13991206,Wednesday,0
13991207,Thursday,1
13991208,Friday,1
13991209,Saturday,0
13991210,Sunday,0
13991211,Monday,0
13991212,Tuesday,0
13991213,Wednesday,0
13991214,Thursday,1
13991215,Friday,1
13991216,Saturday,0
13991217,Sunday,0
13991218,Monday,0
13991219,Tuesday,0
13991220,Wednesday,0
13991221,Thursday,1
13991222,Friday,1
13991223,Saturday,0
13991224,Sunday,0
13991225,Monday,0
13991226,Tuesday,0
13991227,Wednesday,1
13991228,Thursday,1
13991229,Friday,1
13991230,Saturday,1
14000101,Sunday,1
14000102,Monday,1
14000103,Tuesday,1
14000104,Wednesday,1
14000105,Thursday,1
14000106,Friday,1
14000107,Saturday,0
14000108,Sunday,0
14000109,Monday,1
14000110,Tuesday,0
14000111,Wednesday,0
14000112,Thursday,1
14000113,Friday,1
14000114,Saturday,0
14000115,Sunday,0
14000116,Monday,0
14000117,Tuesday,0
14000118,Wednesday,0
14000119,Thursday,1
14000120,Friday,1
14000121,Saturday,0
14000122,Sunday,0
14000123,Monday,0
14000124,Tuesday,0
14000125,Wednesday,0
14000126,Thursday,1
14000127,Friday,1
14000128,Saturday,0
14000129,Sunday,0
14000130,Monday,0
14000131,Tuesday,0
14000201,Wednesday,0
14000202,Thursday,1
14000203,Friday,1
14000204,Saturday,0
14000205,Sunday,0
14000206,Monday,0
14000207,Tuesday,0
14000208,Wednesday,0
14000209,Thursday,1
14000210,Friday,1
14000211,Saturday,0
14000212,Sunday,0
14000213,Monday,1
14000214,Tuesday,0
14000215,Wednesday,0
14000216,Thursday,1
14000217,Friday,1
14000218,Saturday,0
14000219,Sunday,0
14000220,Monday,0
14000221,Tuesday,0
14000222,Wednesday,1
14000223,Thursday,1
14000224,Friday,1
14000225,Saturday,0
14000226,Sunday,0
14000227,Monday,0
14000228,Tuesday,0
14000229,Wednesday,0
14000230,Thursday,1
14000231,Friday,1
14000301,Saturday,0
14000302,Sunday,0
14000303,Monday,0
14000304,Tuesday,0
14000305,Wednesday,0
14000306,Thursday,1
14000307,Friday,1
14000308,Saturday,0
14000309,Sunday,0
14000310,Monday,0
14000311,Tuesday,0
14000312,Wednesday,0
14000313,Thursday,1
14000314,Friday,1
14000315,Saturday,1
14000316,Sunday,0
14000317,Monday,0
14000318,Tuesday,0
14000319,Wednesday,0
14000320,Thursday,1
14000321,Friday,1
14000322,Saturday,0
14000323,Sunday,0
14000324,Monday,0
14000325,Tuesday,0
14000326,Wednesday,0
14000327,Thursday,1
14000328,Friday,1
14000329,Saturday,0
14000330,Sunday,0
14000331,Monday,0
14000401,Tuesday,0
14000402,Wednesday,0
14000403,Thursday,1
14000404,Friday,1
14000405,Saturday,0
14000406,Sunday,0
14000407,Monday,0
14000408,Tuesday,0
14000409,Wednesday,0
14000410,Thursday,1
14000411,Friday,1
14000412,Saturday,0
14000413,Sunday,0
14000414,Monday,0
14000415,Tuesday,0
14000416,Wednesday,0
14000417,Thursday,1
14000418,Friday,1
14000419,Saturday,0
14000420,Sunday,0
14000421,Monday,0
14000422,Tuesday,0
14000423,Wednesday,0
14000424,Thursday,1
14000425,Friday,1
14000426,Saturday,0
14000427,Sunday,0
14000428,Monday,1
14000429,Tuesday,0
14000430,Wednesday,0
14000431,Thursday,1
14000501,Friday,1
14000502,Saturday,0
14000503,Sunday,0
14000504,Monday,0
14000505,Tuesday,1
14000506,Wednesday,0
14000507,Thursday,1
14000508,Friday,1
14000509,Saturday,0
14000510,Sunday,0
14000511,Monday,0
14000512,Tuesday,0
14000513,Wednesday,0
14000514,Thursday,1
14000515,Friday,1
14000516,Saturday,0
14000517,Sunday,0
14000518,Monday,0
14000519,Tuesday,0
14000520,Wednesday,0
14000521,Thursday,1
14000522,Friday,1
14000523,Saturday,0
14000524,Sunday,0
14000525,Monday,1
14000526,Tuesday,1
14000527,Wednesday,0
14000528,Thursday,1
14000529,Friday,1
14000530,Saturday,0
14000531,Sunday,0
14000601,Monday,0
14000602,Tuesday,0
14000603,Wednesday,0
14000604,Thursday,1
14000605,Friday,1
14000606,Saturday,0
14000607,Sunday,0
14000608,Monday,0
14000609,Tuesday,0
14000610,Wednesday,0
14000611,Thursday,1
14000612,Friday,1
14000613,Saturday,0
14000614,Sunday,0
14000615,Monday,0
14000616,Tuesday,0
14000617,Wednesday,0
14000618,Thursday,1
14000619,Friday,1
14000620,Saturday,0
14000621,Sunday,0
14000622,Monday,0
14000623,Tuesday,0
14000624,Wednesday,0
14000625,Thursday,1
14000626,Friday,1
14000627,Saturday,0
14000628,Sunday,0
14000629,Monday,0
14000630,Tuesday,0
14000631,Wednesday,0
14000701,Thursday,1
14000702,Friday,1
14000703,Saturday,0
14000704,Sunday,1
14000705,Monday,0
14000706,Tuesday,0
14000707,Wednesday,0
14000708,Thursday,1
14000709,Friday,1
14000710,Saturday,0
14000711,Sunday,0
14000712,Monday,1
14000713,Tuesday,0
14000714,Wednesday,1
14000715,Thursday,1
14000716,Friday,1
14000717,Saturday,0
14000718,Sunday,0
14000719,Monday,0
14000720,Tuesday,0
14000721,Wednesday,0
14000722,Thursday,1
14000723,Friday,1
14000724,Saturday,0
14000725,Sunday,0
14000726,Monday,0
14000727,Tuesday,0
14000728,Wednesday,0
14000729,Thursday,1
14000730,Friday,1
14000801,Saturday,1
14000802,Sunday,0
14000803,Monday,0
14000804,Tuesday,0
14000805,Wednesday,0
14000806,Thursday,1
14000807,Friday,1
14000808,Saturday,0
14000809,Sunday,0
14000810,Monday,0
14000811,Tuesday,0
14000812,Wednesday,0
14000813,Thursday,1
14000814,Friday,1
14000815,Saturday,0
14000816,Sunday,0
14000817,Monday,0
14000818,Tuesday,0
14000819,Wednesday,0
14000820,Thursday,1
14000821,Friday,1
14000822,Saturday,0
14000823,Sunday,0
14000824,Monday,0
14000825,Tuesday,0
14000826,Wednesday,0
14000827,Thursday,1
14000828,Friday,1
14000829,Saturday,0
14000830,Sunday,0
14000901,Monday,0
14000902,Tuesday,0
14000903,Wednesday,0
14000904,Thursday,1
14000905,Friday,1
14000906,Saturday,0
14000907,Sunday,0
14000908,Monday,0
14000909,Tuesday,0
14000910,Wednesday,0
14000911,Thursday,1
14000912,Friday,1
14000913,Saturday,0
14000914,Sunday,0
14000915,Monday,0
14000916,Tuesday,0
14000917,Wednesday,0
14000918,Thursday,1
14000919,Friday,1
14000920,Saturday,0
14000921,Sunday,0
14000922,Monday,0
14000923,Tuesday,0
14000924,Wednesday,0
14000925,Thursday,1
14000926,Friday,1
14000927,Saturday,0
14000928,Sunday,0
14000929,Monday,0
14000930,Tuesday,0
14001001,Wednesday,0
14001002,Thursday,1
14001003,Friday,1
14001004,Saturday,0
14001005,Sunday,0
14001006,Monday,0
14001007,Tuesday,0
14001008,Wednesday,0
14001009,Thursday,1
14001010,Friday,1
14001011,Saturday,0
14001012,Sunday,0
14001013,Monday,0
14001014,Tuesday,0
14001015,Wednesday,0
14001016,Thursday,1
14001017,Friday,1
14001018,Saturday,0
14001019,Sunday,0
14001020,Monday,0
14001021,Tuesday,0
14001022,Wednesday,0
14001023,Thursday,1
14001024,Friday,1
14001025,Saturday,0
14001026,Sunday,0
14001027,Monday,0
14001028,Tuesday,0
14001029,Wednesday,0
14001030,Thursday,1
14001101,Friday,1
14001102,Saturday,0
14001103,Sunday,0
14001104,Monday,0
14001105,Tuesday,0
14001106,Wednesday,0
14001107,Thursday,1
14001108,Friday,1
14001109,Saturday,0
14001110,Sunday,0
14001111,Monday,0
14001112,Tuesday,0
14001113,Wednesday,0
14001114,Thursday,1
14001115,Friday,1
14001116,Saturday,0
14001117,Sunday,0
14001118,Monday,0
14001119,Tuesday,0
14001120,Wednesday,0
14001121,Thursday,1
14001122,Friday,1
14001123,Saturday,0
14001124,Sunday,0
14001125,Monday,0
14001126,Tuesday,1
14001127,Wednesday,0
14001128,Thursday,1
14001129,Friday,1
14001130,Saturday,0
14001201,Sunday,0
14001202,Monday,0
14001203,Tuesday,0
14001204,Wednesday,0
14001205,Thursday,1
14001206,Friday,1
14001207,Saturday,0
14001208,Sunday,0
14001209,Monday,0
14001210,Tuesday,1
14001211,Wednesday,0
14001212,Thursday,1
14001213,Friday,1
14001214,Saturday,0
14001215,Sunday,0
14001216,Monday,0
14001217,Tuesday,0
14001218,Wednesday,0
14001219,Thursday,1
14001220,Friday,1
14001221,Saturday,0
14001222,Sunday,0
14001223,Monday,0
14001224,Tuesday,0
14001225,Wednesday,0
14001226,Thursday,1
14001227,Friday,1
14001228,Saturday,1
14001229,Sunday,1
14010101,Monday,1
14010102,Tuesday,1
14010103,Wednesday,1
14010104,Thursday,1
14010105,Friday,1
14010106,Saturday,0
14010107,Sunday,0
14010108,Monday,0
14010109,Tuesday,0
14010110,Wednesday,0
14010111,Thursday,1
14010112,Friday,1
14010113,Saturday,1
14010114,Sunday,0
14010115,Monday,0
14010116,Tuesday,0
14010117,Wednesday,0
14010118,Thursday,1
14010119,Friday,1
14010120,Saturday,0
14010121,Sunday,0
14010122,Monday,0
14010123,Tuesday,0
14010124,Wednesday,0
14010125,Thursday,1
14010126,Friday,1
14010127,Saturday,0
14010128,Sunday,0
14010129,Monday,0
14010130,Tuesday,0
14010131,Wednesday,0
14010201,Thursday,1
14010202,Friday,1
14010203,Saturday,1
14010204,Sunday,0
14010205,Monday,0
14010206,Tuesday,0
14010207,Wednesday,0
14010208,Thursday,1
14010209,Friday,1
14010210,Saturday,0
14010211,Sunday,0
14010212,Monday,1
14010213,Tuesday,1
14010214,Wednesday,0
14010215,Thursday,1
14010216,Friday,1
14010217,Saturday,0
14010218,Sunday,0
14010219,Monday,0
14010220,Tuesday,0
14010221,Wednesday,0
14010222,Thursday,1
14010223,Friday,1
14010224,Saturday,0
14010225,Sunday,0
14010226,Monday,0
14010227,Tuesday,0
14010228,Wednesday,0
14010229,Thursday,1
14010230,Friday,1
14010231,Saturday,0
14010301,Sunday,0
14010302,Monday,0
14010303,Tuesday,0
14010304,Wednesday,0
14010305,Thursday,1
14010306,Friday,1
14010307,Saturday,0
14010308,Sunday,0
14010309,Monday,0
14010310,Tuesday,0
14010311,Wednesday,0
14010312,Thursday,1
14010313,Friday,1
14010314,Saturday,1
14010315,Sunday,1
14010316,Monday,0
14010317,Tuesday,0
14010318,Wednesday,0
14010319,Thursday,1
14010320,Friday,1
14010321,Saturday,0
14010322,Sunday,0
14010323,Monday,0
14010324,Tuesday,0
14010325,Wednesday,0
14010326,Thursday,1
14010327,Friday,1
14010328,Saturday,0
14010329,Sunday,0
14010330,Monday,0
14010331,Tuesday,0
14010401,Wednesday,0
14010402,Thursday,1
14010403,Friday,1
14010404,Saturday,0
14010405,Sunday,0
14010406,Monday,0
14010407,Tuesday,0
14010408,Wednesday,0
14010409,Thursday,1
14010410,Friday,1
14010411,Saturday,0
14010412,Sunday,0
14010413,Monday,0
14010414,Tuesday,0
14010415,Wednesday,0
14010416,Thursday,1
14010417,Friday,1
14010418,Saturday,1
14010419,Sunday,0
14010420,Monday,0
14010421,Tuesday,0
14010422,Wednesday,0
14010423,Thursday,1
14010424,Friday,1
14010425,Saturday,0
14010426,Sunday,1
14010427,Monday,0
14010428,Tuesday,0
14010429,Wednesday,0
14010430,Thursday,1
14010431,Friday,1
14010501,Saturday,0
14010502,Sunday,0
14010503,Monday,0
14010504,Tuesday,0
14010505,Wednesday,0
14010506,Thursday,1
14010507,Friday,1
14010508,Saturday,0
14010509,Sunday,0
14010510,Monday,0
14010511,Tuesday,0
14010512,Wednesday,0
14010513,Thursday,1
14010514,Friday,1
14010515,Saturday,1
14010516,Sunday,1
14010517,Monday,0
14010518,Tuesday,0
14010519,Wednesday,0
14010520,Thursday,1
14010521,Friday,1
14010522,Saturday,0
14010523,Sunday,0
14010524,Monday,0
14010525,Tuesday,0
14010526,Wednesday,0
14010527,Thursday,1
14010528,Friday,1
14010529,Saturday,0
14010530,Sunday,0
14010531,Monday,0
14010601,Tuesday,0
14010602,Wednesday,0
14010603,Thursday,1
14010604,Friday,1
14010605,Saturday,0
14010606,Sunday,0
14010607,Monday,0
14010608,Tuesday,0
14010609,Wednesday,0
14010610,Thursday,1
14010611,Friday,1
14010612,Saturday,0
14010613,Sunday,0
14010614,Monday,0
14010615,Tuesday,0
14010616,Wednesday,0
14010617,Thursday,1
14010618,Friday,1
14010619,Saturday,0
14010620,Sunday,0
14010621,Monday,0
14010622,Tuesday,0
14010623,Wednesday,0
14010624,Thursday,1
14010625,Friday,1
14010626,Saturday,0
14010627,Sunday,0
14010628,Monday,0
14010629,Tuesday,0
14010630,Wednesday,0
14010631,Thursday,1
14010701,Friday,1
14010702,Saturday,1
14010703,Sunday,0
14010704,Monday,1
14010705,Tuesday,0
14010706,Wednesday,0
14010707,Thursday,1
14010708,Friday,1
14010709,Saturday,0
14010710,Sunday,0
14010711,Monday,0
14010712,Tuesday,1
14010713,Wednesday,0
14010714,Thursday,1
14010715,Friday,1
14010716,Saturday,0
14010717,Sunday,0
14010718,Monday,0
14010719,Tuesday,0
14010720,Wednesday,0
14010721,Thursday,1
14010722,Friday,1
14010723,Saturday,0
14010724,Sunday,0
14010725,Monday,0
14010726,Tuesday,0
14010727,Wednesday,0
14010728,Thursday,1
14010729,Friday,1
14010730,Saturday,0
14010801,Sunday,0
14010802,Monday,0
14010803,Tuesday,0
14010804,Wednesday,0
14010805,Thursday,1
14010806,Friday,1
14010807,Saturday,0
14010808,Sunday,0
14010809,Monday,0
14010810,Tuesday,0
14010811,Wednesday,0
14010812,Thursday,1
14010813,Friday,1
14010814,Saturday,0
14010815,Sunday,0
14010816,Monday,0
14010817,Tuesday,0
14010818,Wednesday,0
14010819,Thursday,1
14010820,Friday,1
14010821,Saturday,0
14010822,Sunday,0
14010823,Monday,0
14010824,Tuesday,0
14010825,Wednesday,0
14010826,Thursday,1
14010827,Friday,1
14010828,Saturday,0
14010829,Sunday,0
14010830,Monday,0
14010901,Tuesday,0
14010902,Wednesday,0
14010903,Thursday,1
14010904,Friday,1
14010905,Saturday,0
14010906,Sunday,0
14010907,Monday,0
14010908,Tuesday,0
14010909,Wednesday,0
14010910,Thursday,1
14010911,Friday,1
14010912,Saturday,0
14010913,Sunday,0
14010914,Monday,0
14010915,Tuesday,0
14010916,Wednesday,0
14010917,Thursday,1
14010918,Friday,1
14010919,Saturday,0
14010920,Sunday,0
14010921,Monday,0
14010922,Tuesday,0
14010923,Wednesday,0
14010924,Thursday,1
14010925,Friday,1
14010926,Saturday,0
14010927,Sunday,0
14010928,Monday,0
14010929,Tuesday,0
14010930,Wednesday,0
14011001,Thursday,1
14011002,Friday,1
14011003,Saturday,0
14011004,Sunday,0
14011005,Monday,0
14011006,Tuesday,1
14011007,Wednesday,0
14011008,Thursday,1
14011009,Friday,1
14011010,Saturday,0
14011011,Sunday,0
14011012,Monday,0
14011013,Tuesday,0
14011014,Wednesday,0
14011015,Thursday,1
14011016,Friday,1
14011017,Saturday,0
14011018,Sunday,0
14011019,Monday,0
14011020,Tuesday,0
14011021,Wednesday,0
14011022,Thursday,1
14011023,Friday,1
14011024,Saturday,0
14011025,Sunday,0
14011026,Monday,0
14011027,Tuesday,0
14011028,Wednesday,0
14011029,Thursday,1
14011030,Friday,1
14011101,Saturday,0
14011102,Sunday,0
14011103,Monday,0
14011104,Tuesday,0
14011105,Wednesday,0
14011106,Thursday,1
14011107,Friday,1
14011108,Saturday,0
14011109,Sunday,0
14011110,Monday,0
14011111,Tuesday,0
14011112,Wednesday,0
14011113,Thursday,1
14011114,Friday,1
14011115,Saturday,0
14011116,Sunday,1
14011117,Monday,0
14011118,Tuesday,0
14011119,Wednesday,0
14011120,Thursday,1
14011121,Friday,1
14011122,Saturday,1
14011123,Sunday,0
14011124,Monday,0
14011125,Tuesday,0
14011126,Wednesday,0
14011127,Thursday,1
14011128,Friday,1
14011129,Saturday,0
14011130,Sunday,1
14011201,Monday,0
14011202,Tuesday,0
14011203,Wednesday,0
14011204,Thursday,1
14011205,Friday,1
14011206,Saturday,0
14011207,Sunday,0
14011208,Monday,0
14011209,Tuesday,0
14011210,Wednesday,0
14011211,Thursday,1
14011212,Friday,1
14011213,Saturday,0
14011214,Sunday,0
14011215,Monday,0
14011216,Tuesday,0
