Code-mehvar,Name-Mehvar,Ostan,origin,destination,orgin_en,destination_en,filename
214260,‫کاشان - قمصر‬,21 Esfahan,‫کاشان,قمصر‬,‫KAShAN,GhMSR‬,Daily 214260 ‫کاشان - قمصر‬ 
214261,‫بادرود - کاشان‬,21 Esfahan,‫بادرود,کاشان‬,‫BADRVD,KAShAN‬,Daily 214261 ‫بادرود - کاشان‬ 
214277,‫نراق - کاشان‬,21 Esfahan,‫نراق,کاشان‬,‫NRAGh,KAShAN‬,Daily 214277 ‫نراق - کاشان‬ 
214289,‫آزادراه نطنز - کاشان (جنب WIM)‬,21 Esfahan,‫نطنز,کاشان‬,‫NTNZ,KAShAN‬,Daily 214289 ‫آزادراه نطنز - کاشان (جنب WIM)‬ 
214290,‫مشهد اردهال - کاشان‬,21 Esfahan,‫مشهداردهال,کاشان‬,‫MShHDARDHAL,KAShAN‬,Daily 214290 ‫مشهد اردهال - کاشان‬ 
214301,‫جاده قديم کاشان - قم (کاشان - سن سن)‬,21 Esfahan,‫کاشان,قم‬,‫KAShAN,GhM‬,Daily 214301 ‫جاده قديم کاشان - قم (کاشان - سن سن)‬ 
214351,‫جاده قديم قم - کاشان (سن سن - کاشان)‬,21 Esfahan,‫قم,کاشان‬,‫GhM,KAShAN‬,Daily 214351 ‫جاده قديم قم - کاشان (سن سن - کاشان)‬ 
214401,‫گلپايگان - خمين‬,21 Esfahan,‫گلپايگان,خمين‬,‫GLPAIGAN,KhMIN‬,Daily 214401 ‫گلپايگان - خمين‬ 
214402,‫گلپايگان - سه‌راه موته‬,21 Esfahan,‫گلپايگان,موته‬,‫GLPAIGAN,MVTH‬,Daily 214402 ‫گلپايگان - سه‌راه موته‬ 
214451,‫خمين - گلپايگان‬,21 Esfahan,‫خمين,گلپايگان‬,‫KhMIN,GLPAIGAN‬,Daily 214451 ‫خمين - گلپايگان‬ 
214452,‫سه‌راه موته - گلپايگان‬,21 Esfahan,‫موته,گلپايگان‬,‫MVTH,GLPAIGAN‬,Daily 214452 ‫سه‌راه موته - گلپايگان‬ 
214502,‫اصفهان - مبارکه‬,21 Esfahan,‫اصفهان,مبارکه‬,‫ASFHAN,MBARKH‬,Daily 214502 ‫اصفهان - مبارکه‬ 
214503,‫زرين‌شهر - سفيددشت‬,21 Esfahan,‫زرينشهر,سفيددشت‬,‫ZRINShHR,SFIDDShT‬,Daily 214503 ‫زرين‌شهر - سفيددشت‬ 
214511,‫آزادراه زرين‌شهر - نجف‌آباد‬,21 Esfahan,‫زرينشهر,نجفآباد‬,‫ZRINShHR,NJFABAD‬,Daily 214511 ‫آزادراه زرين‌شهر - نجف‌آباد‬ 
214521,‫فولادشهر - ديزيچه‬,21 Esfahan,‫فولادشهر,ديزيچه‬,‫FVLADShHR,DIZIChH‬,Daily 214521 ‫فولادشهر - ديزيچه‬ 
214552,‫مبارکه - اصفهان‬,21 Esfahan,‫مبارکه,اصفهان‬,‫MBARKH,ASFHAN‬,Daily 214552 ‫مبارکه - اصفهان‬ 
214553,‫سفيددشت - زرين‌شهر‬,21 Esfahan,‫سفيددشت,زرينشهر‬,‫SFIDDShT,ZRINShHR‬,Daily 214553 ‫سفيددشت - زرين‌شهر‬ 
214561,‫آزادراه نجف‌آباد - زرين‌شهر‬,21 Esfahan,‫نجفآباد,زرينشهر‬,‫NJFABAD,ZRINShHR‬,Daily 214561 ‫آزادراه نجف‌آباد - زرين‌شهر‬ 
214571,‫ديزيچه - فولادشهر‬,21 Esfahan,‫ديزيچه,فولادشهر‬,‫DIZIChH,FVLADShHR‬,Daily 214571 ‫ديزيچه - فولادشهر‬ 
214602,‫انارک - خور (سه‌راهي جندق - خور)‬,21 Esfahan,‫انارک,خور‬,‫ANARK,KhVR‬,Daily 214602 ‫انارک - خور (سه‌راهي جندق - خور)‬ 
214603,‫انارک - جندق (جندق - سه‌راه جندق)‬,21 Esfahan,‫انارک,جندق‬,‫ANARK,JNDGh‬,Daily 214603 ‫انارک - جندق (جندق - سه‌راه جندق)‬ 
214604,‫نائين - انارک‬,21 Esfahan,‫نائين,انارک‬,‫NAئIN,ANARK‬,Daily 214604 ‫نائين - انارک‬ 
214607,‫نائين - عقدا (نائين)‬,21 Esfahan,‫نائين,عقدا‬,‫NAئIN,AGhDA‬,Daily 214607 ‫نائين - عقدا (نائين)‬ 
214641,‫بهارستان - نيك آباد‬,21 Esfahan,‫بهارستان,نيكآباد‬,‫BHARSTAN,NIكABAD‬,Daily 214641 ‫بهارستان - نيك آباد‬ 
214642,‫نائين - سجزي (جنب توزين)‬,21 Esfahan,‫نائين,سجزي‬,‫NAئIN,SJZI‬,Daily 214642 ‫نائين - سجزي (جنب توزين)‬ 
214652,‫خور - انارک (خور - سه‌راهي جندق)‬,21 Esfahan,‫خور,انارک‬,‫KhVR,ANARK‬,Daily 214652 ‫خور - انارک (خور - سه‌راهي جندق)‬ 
214653,‫جندق - انارک (سه‌راه جندق - جندق)‬,21 Esfahan,‫جندق,انارک‬,‫JNDGh,ANARK‬,Daily 214653 ‫جندق - انارک (سه‌راه جندق - جندق)‬ 
214654,‫انارک - نائين‬,21 Esfahan,‫انارک,نائين‬,‫ANARK,NAئIN‬,Daily 214654 ‫انارک - نائين‬ 
214657,‫عقدا - نائين (نائين)‬,21 Esfahan,‫عقدا,نائين‬,‫AGhDA,NAئIN‬,Daily 214657 ‫عقدا - نائين (نائين)‬ 
214691,‫نيك آباد - بهارستان‬,21 Esfahan,‫نيكآباد,بهارستان‬,‫NIكABAD,BHARSTAN‬,Daily 214691 ‫نيك آباد - بهارستان‬ 
214692,‫سجزي - نائين (جنب توزين)‬,21 Esfahan,‫سجزي,نائين‬,‫SJZI,NAئIN‬,Daily 214692 ‫سجزي - نائين (جنب توزين)‬ 
214701,‫نجف‌آباد - تيران‬,21 Esfahan,‫نجفآباد,تيران‬,‫NJFABAD,TIRAN‬,Daily 214701 ‫نجف‌آباد - تيران‬ 
214702,‫خميني‌شهر - نجف‌آباد‬,21 Esfahan,‫خمينيشهر,نجفآباد‬,‫KhMINIShHR,NJFABAD‬,Daily 214702 ‫خميني‌شهر - نجف‌آباد‬ 
214703,‫علويجه - گلپايگان (علويجه)‬,21 Esfahan,‫علويجه,گلپايگان‬,‫ALVIJH,GLPAIGAN‬,Daily 214703 ‫علويجه - گلپايگان (علويجه)‬ 
214711,‫دهق - گلپايگان(خنداب)‬,21 Esfahan,‫دهق,گلپايگان‬,‫DHGh,GLPAIGAN‬,Daily 214711 ‫دهق - گلپايگان(خنداب)‬ 
214712,‫اصفهان - نجف‌آباد (فولادشهر - نجف‌آباد)‬,21 Esfahan,‫اصفهان,نجفآباد‬,‫ASFHAN,NJFABAD‬,Daily 214712 ‫اصفهان - نجف‌آباد (فولادشهر - نجف‌آباد)‬ 
214751,‫تيران - نجف‌آباد‬,21 Esfahan,‫تيران,نجفآباد‬,‫TIRAN,NJFABAD‬,Daily 214751 ‫تيران - نجف‌آباد‬ 
214752,‫نجف‌آباد - خميني‌شهر‬,21 Esfahan,‫نجفآباد,خمينيشهر‬,‫NJFABAD,KhMINIShHR‬,Daily 214752 ‫نجف‌آباد - خميني‌شهر‬ 
214753,‫گلپايگان - علويجه (علويجه)‬,21 Esfahan,‫گلپايگان,علويجه‬,‫GLPAIGAN,ALVIJH‬,Daily 214753 ‫گلپايگان - علويجه (علويجه)‬ 
214761,‫گلپايگان - دهق (خنداب)‬,21 Esfahan,‫گلپايگان,دهق‬,‫GLPAIGAN,DHGh‬,Daily 214761 ‫گلپايگان - دهق (خنداب)‬ 
214762,‫نجف‌آباد - اصفهان (نجف‌آباد - فولادشهر)‬,21 Esfahan,‫نجفآباد,اصفهان‬,‫NJFABAD,ASFHAN‬,Daily 214762 ‫نجف‌آباد - اصفهان (نجف‌آباد - فولادشهر)‬ 
214801,‫تيران - سامان (تيران)‬,21 Esfahan,‫تيران,سامان‬,‫TIRAN,SAMAN‬,Daily 214801 ‫تيران - سامان (تيران)‬ 
214808,‫تيران - داران (سه راهي دامنه)‬,21 Esfahan,‫تيران,داران‬,‫TIRAN,DARAN‬,Daily 214808 ‫تيران - داران (سه راهي دامنه)‬ 
214851,‫سامان - تيران (تيران)‬,21 Esfahan,‫سامان,تيران‬,‫SAMAN,TIRAN‬,Daily 214851 ‫سامان - تيران (تيران)‬ 
214858,‫داران - تيران (سه راهي دامنه)‬,21 Esfahan,‫داران,تيران‬,‫DARAN,TIRAN‬,Daily 214858 ‫داران - تيران (سه راهي دامنه)‬ 
214901,‫آزادراه نطنز - اصفهان (عوارضي اصفهان)‬,21 Esfahan,‫نطنز,اصفهان‬,‫NTNZ,ASFHAN‬,Daily 214901 ‫آزادراه نطنز - اصفهان (عوارضي اصفهان)‬ 
214902,‫آزادراه نطنز - اصفهان (نطنز)‬,21 Esfahan,‫نطنز,اصفهان‬,‫NTNZ,ASFHAN‬,Daily 214902 ‫آزادراه نطنز - اصفهان (نطنز)‬ 
214903,‫اردستان - کاشان (موغار)‬,21 Esfahan,‫اردستان,کاشان‬,‫ARDSTAN,KAShAN‬,Daily 214903 ‫اردستان - کاشان (موغار)‬ 
214951,‫آزادراه اصفهان - نطنز (عوارضي اصفهان)‬,21 Esfahan,‫اصفهان,نطنز‬,‫ASFHAN,NTNZ‬,Daily 214951 ‫آزادراه اصفهان - نطنز (عوارضي اصفهان)‬ 
214952,‫آزادراه اصفهان - نطنز (نطنز)‬,21 Esfahan,‫اصفهان,نطنز‬,‫ASFHAN,NTNZ‬,Daily 214952 ‫آزادراه اصفهان - نطنز (نطنز)‬ 
214953,‫کاشان - اردستان (موغار)‬,21 Esfahan,‫کاشان,اردستان‬,‫KAShAN,ARDSTAN‬,Daily 214953 ‫کاشان - اردستان (موغار)‬ 
215101,‫ميمه - دليجان (ميمه)‬,21 Esfahan,‫ميمه,دليجان‬,‫MIMH,DLIJAN‬,Daily 215101 ‫ميمه - دليجان (ميمه)‬ 
215102,‫شاهين‌شهر - مورچه‌خورت (بزرگراه آزادگان)‬,21 Esfahan,‫شاهينشهر,مورچهخورت‬,‫ShAHINShHR,MVRChHKhVRT‬,Daily 215102 ‫شاهين‌شهر - مورچه‌خورت (بزرگراه آزادگان)‬ 
215103,‫آزادراه مورچه‌خورت - نجف‌آباد‬,21 Esfahan,‫مورچهخورت,نجفآباد‬,‫MVRChHKhVRT,NJFABAD‬,Daily 215103 ‫آزادراه مورچه‌خورت - نجف‌آباد‬ 
215104,‫آزادراه شاهين‌شهر - اصفهان (آزادراه معلم)‬,21 Esfahan,‫شاهينشهر,اصفهان‬,‫ShAHINShHR,ASFHAN‬,Daily 215104 ‫آزادراه شاهين‌شهر - اصفهان (آزادراه معلم)‬ 
215108,‫مورچه‌خورت - ميمه (سه راهي نطنز - مورچه خورت)‬,21 Esfahan,‫مورچهخورت,ميمه‬,‫MVRChHKhVRT,MIMH‬,Daily 215108 ‫مورچه‌خورت - ميمه (سه راهي نطنز - مورچه خورت)‬ 
215115,‫مورچه خورت - شاهين شهر(جنب WIM)‬,21 Esfahan,‫مورچهخورت,شاهينشهر‬,‫MVRChHKhVRT,ShAHINShHR‬,Daily 215115 ‫مورچه خورت - شاهين شهر(جنب WIM)‬ 
215151,‫دليجان - ميمه (ميمه)‬,21 Esfahan,‫دليجان,ميمه‬,‫DLIJAN,MIMH‬,Daily 215151 ‫دليجان - ميمه (ميمه)‬ 
215152,‫مورچه‌خورت - شاهين‌شهر (بزرگراه آزادگان)‬,21 Esfahan,‫مورچهخورت,شاهينشهر‬,‫MVRChHKhVRT,ShAHINShHR‬,Daily 215152 ‫مورچه‌خورت - شاهين‌شهر (بزرگراه آزادگان)‬ 
215153,‫آزادراه نجف‌آباد - مورچه‌خورت‬,21 Esfahan,‫نجفآباد,مورچهخورت‬,‫NJFABAD,MVRChHKhVRT‬,Daily 215153 ‫آزادراه نجف‌آباد - مورچه‌خورت‬ 
215154,‫آزادراه اصفهان - شاهين‌شهر (آزادراه معلم)‬,21 Esfahan,‫اصفهان,شاهينشهر‬,‫ASFHAN,ShAHINShHR‬,Daily 215154 ‫آزادراه اصفهان - شاهين‌شهر (آزادراه معلم)‬ 
215158,‫ميمه - مورچه‌خورت (سه راهي نطنز - مورچه خورت)‬,21 Esfahan,‫ميمه,مورچهخورت‬,‫MIMH,MVRChHKhVRT‬,Daily 215158 ‫ميمه - مورچه‌خورت (سه راهي نطنز - مورچه خورت)‬ 
215165,‫شاهين شهر - مورچه خورت(جنب WIM)‬,21 Esfahan,‫شاهينشهر,مورچهخورت‬,‫ShAHINShHR,MVRChHKhVRT‬,Daily 215165 ‫شاهين شهر - مورچه خورت(جنب WIM)‬ 
215201,‫شهرضا - طالخونچه‬,21 Esfahan,‫شهرضا,طالخونچه‬,‫ShHRZA,TALKhVNChH‬,Daily 215201 ‫شهرضا - طالخونچه‬ 
215203,‫اصفهان - شهرضا (سه‌راهي مبارکه)‬,21 Esfahan,‫اصفهان,شهرضا‬,‫ASFHAN,ShHRZA‬,Daily 215203 ‫اصفهان - شهرضا (سه‌راهي مبارکه)‬ 
215205,‫مبارکه - بروجن (قمشلو)‬,21 Esfahan,‫مبارکه,بروجن‬,‫MBARKH,BRVJN‬,Daily 215205 ‫مبارکه - بروجن (قمشلو)‬ 
215251,‫طالخونچه - شهرضا‬,21 Esfahan,‫طالخونچه,شهرضا‬,‫TALKhVNChH,ShHRZA‬,Daily 215251 ‫طالخونچه - شهرضا‬ 
215253,‫شهرضا - اصفهان (سه‌راهي مبارکه)‬,21 Esfahan,‫شهرضا,اصفهان‬,‫ShHRZA,ASFHAN‬,Daily 215253 ‫شهرضا - اصفهان (سه‌راهي مبارکه)‬ 
215255,‫بروجن - مبارکه (قمشلو)‬,21 Esfahan,‫بروجن,مبارکه‬,‫BRVJN,MBARKH‬,Daily 215255 ‫بروجن - مبارکه (قمشلو)‬ 
215301,‫چادگان - داران‬,21 Esfahan,‫چادگان,داران‬,‫ChADGAN,DARAN‬,Daily 215301 ‫چادگان - داران‬ 
215302,‫تيران - چادگان (سه راهي سد زاينده‌رود)‬,21 Esfahan,‫تيران,چادگان‬,‫TIRAN,ChADGAN‬,Daily 215302 ‫تيران - چادگان (سه راهي سد زاينده‌رود)‬ 
215303,‫چادگان - چلگرد(مشهد کاوه)‬,21 Esfahan,‫چادگان,چلگرد‬,‫ChADGAN,ChLGRD‬,Daily 215303 ‫چادگان - چلگرد(مشهد کاوه)‬ 
215351,‫داران - چادگان‬,21 Esfahan,‫داران,چادگان‬,‫DARAN,ChADGAN‬,Daily 215351 ‫داران - چادگان‬ 
215352,‫چادگان - تيران (سه‌راهي سد زاينده‌رود)‬,21 Esfahan,‫چادگان,تيران‬,‫ChADGAN,TIRAN‬,Daily 215352 ‫چادگان - تيران (سه‌راهي سد زاينده‌رود)‬ 
215353,‫چلگرد - چادگان(مشهد کاوه)‬,21 Esfahan,‫چلگرد,چادگان‬,‫ChLGRD,ChADGAN‬,Daily 215353 ‫چلگرد - چادگان(مشهد کاوه)‬ 
263101,‫تبريز - صوفيان‬,26 AzarbayjanSharghi,‫تبريز,صوفيان‬,‫TBRIZ,SVFIAN‬,Daily 263101 ‫تبريز - صوفيان‬ 
263102,‫ايلخچي - آذرشهر‬,26 AzarbayjanSharghi,‫ايلخچي,آذرشهر‬,‫AILKhChI,AZRShHR‬,Daily 263102 ‫ايلخچي - آذرشهر‬ 
263103,‫تبريز - جزيره اسلامي‬,26 AzarbayjanSharghi,‫تبريز,جزيرهاسلامي‬,‫TBRIZ,JZIRHASLAMI‬,Daily 263103 ‫تبريز - جزيره اسلامي‬ 
263104,‫آزادراه تبريز - زنجان (بستان‌آباد - هشترود)‬,26 AzarbayjanSharghi,‫تبريز,زنجان‬,‫TBRIZ,ZNJAN‬,Daily 263104 ‫آزادراه تبريز - زنجان (بستان‌آباد - هشترود)‬ 
263105,‫آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب)‬,26 AzarbayjanSharghi,‫تبريز,زنجان‬,‫TBRIZ,ZNJAN‬,Daily 263105 ‫آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب)‬ 
263107,‫جاده قديم بستان‌آباد - تبريز‬,26 AzarbayjanSharghi,‫بستانآباد,تبريز‬,‫BSTANABAD,TBRIZ‬,Daily 263107 ‫جاده قديم بستان‌آباد - تبريز‬ 
263110,‫تبريز - ايلخچي‬,26 AzarbayjanSharghi,‫تبريز,ايلخچي‬,‫TBRIZ,AILKhChI‬,Daily 263110 ‫تبريز - ايلخچي‬ 
263111,‫آزادراه تبريز - زنجان (تبريز - عوارضي تبريز)‬,26 AzarbayjanSharghi,‫تبريز,زنجان‬,‫TBRIZ,ZNJAN‬,Daily 263111 ‫آزادراه تبريز - زنجان (تبريز - عوارضي تبريز)‬ 
263112,‫کمربندي غربي تبريز - صوفيان‬,26 AzarbayjanSharghi,‫تبريز,صوفيان‬,‫TBRIZ,SVFIAN‬,Daily 263112 ‫کمربندي غربي تبريز - صوفيان‬ 
263151,‫صوفيان - تبريز‬,26 AzarbayjanSharghi,‫صوفيان,تبريز‬,‫SVFIAN,TBRIZ‬,Daily 263151 ‫صوفيان - تبريز‬ 
263152,‫آذرشهر - ايلخچي‬,26 AzarbayjanSharghi,‫آذرشهر,ايلخچي‬,‫AZRShHR,AILKhChI‬,Daily 263152 ‫آذرشهر - ايلخچي‬ 
263153,‫جزيره اسلامي - تبريز‬,26 AzarbayjanSharghi,‫جزيرهاسلامي,تبريز‬,‫JZIRHASLAMI,TBRIZ‬,Daily 263153 ‫جزيره اسلامي - تبريز‬ 
263154,‫آزادراه زنجان - تبريز (هشترود - بستان‌آباد)‬,26 AzarbayjanSharghi,‫زنجان,تبريز‬,‫ZNJAN,TBRIZ‬,Daily 263154 ‫آزادراه زنجان - تبريز (هشترود - بستان‌آباد)‬ 
263155,‫آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود)‬,26 AzarbayjanSharghi,‫زنجان,تبريز‬,‫ZNJAN,TBRIZ‬,Daily 263155 ‫آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود)‬ 
263157,‫جاده قديم تبريز - بستان‌آباد‬,26 AzarbayjanSharghi,‫تبريز,بستانآباد‬,‫TBRIZ,BSTANABAD‬,Daily 263157 ‫جاده قديم تبريز - بستان‌آباد‬ 
263160,‫ايلخچي - تبريز‬,26 AzarbayjanSharghi,‫ايلخچي,تبريز‬,‫AILKhChI,TBRIZ‬,Daily 263160 ‫ايلخچي - تبريز‬ 
263161,‫آزادراه زنجان - تبريز (عوارضي تبريز - تبريز)‬,26 AzarbayjanSharghi,‫زنجان,تبريز‬,‫ZNJAN,TBRIZ‬,Daily 263161 ‫آزادراه زنجان - تبريز (عوارضي تبريز - تبريز)‬ 
263162,‫صوفيان - کمربندي غربي تبريز‬,26 AzarbayjanSharghi,‫صوفيان,تبريز‬,‫SVFIAN,TBRIZ‬,Daily 263162 ‫صوفيان - کمربندي غربي تبريز‬ 
263201,‫آذرشهر - عجب شير‬,26 AzarbayjanSharghi,‫آذرشهر,عجبشير‬,‫AZRShHR,AJBShIR‬,Daily 263201 ‫آذرشهر - عجب شير‬ 
263237,‫آزادراه تبريز - زنجان (بستان آباد)‬,26 AzarbayjanSharghi,‫تبريز,زنجان‬,‫TBRIZ,ZNJAN‬,Daily 263237 ‫آزادراه تبريز - زنجان (بستان آباد)‬ 
263251,‫عجب شير - آذرشهر‬,26 AzarbayjanSharghi,‫عجبشير,آذرشهر‬,‫AJBShIR,AZRShHR‬,Daily 263251 ‫عجب شير - آذرشهر‬ 
263287,‫آزادراه زنجان - تبريز (بستان آباد)‬,26 AzarbayjanSharghi,‫زنجان,تبريز‬,‫ZNJAN,TBRIZ‬,Daily 263287 ‫آزادراه زنجان - تبريز (بستان آباد)‬ 
263301,‫سهند - تبريز‬,26 AzarbayjanSharghi,‫سهند,تبريز‬,‫SHND,TBRIZ‬,Daily 263301 ‫سهند - تبريز‬ 
263351,‫تبريز - سهند‬,26 AzarbayjanSharghi,‫تبريز,سهند‬,‫TBRIZ,SHND‬,Daily 263351 ‫تبريز - سهند‬ 
263401,‫تبريز - خواجه‬,26 AzarbayjanSharghi,‫تبريز,خواجه‬,‫TBRIZ,KhVAJH‬,Daily 263401 ‫تبريز - خواجه‬ 
263402,‫اهر - کليبر‬,26 AzarbayjanSharghi,‫اهر,کليبر‬,‫AHR,KLIBR‬,Daily 263402 ‫اهر - کليبر‬ 
263403,‫اهر - مشگين شهر (اهر)‬,26 AzarbayjanSharghi,‫اهر,مشگينشهر‬,‫AHR,MShGINShHR‬,Daily 263403 ‫اهر - مشگين شهر (اهر)‬ 
263404,‫اهر - هوراند‬,26 AzarbayjanSharghi,‫اهر,هوراند‬,‫AHR,HVRAND‬,Daily 263404 ‫اهر - هوراند‬ 
263451,‫خواجه - تبريز‬,26 AzarbayjanSharghi,‫خواجه,تبريز‬,‫KhVAJH,TBRIZ‬,Daily 263451 ‫خواجه - تبريز‬ 
263452,‫کليبر - اهر‬,26 AzarbayjanSharghi,‫کليبر,اهر‬,‫KLIBR,AHR‬,Daily 263452 ‫کليبر - اهر‬ 
263453,‫مشگين شهر - اهر (اهر)‬,26 AzarbayjanSharghi,‫مشگينشهر,اهر‬,‫MShGINShHR,AHR‬,Daily 263453 ‫مشگين شهر - اهر (اهر)‬ 
263454,‫هوراند - اهر‬,26 AzarbayjanSharghi,‫هوراند,اهر‬,‫HVRAND,AHR‬,Daily 263454 ‫هوراند - اهر‬ 
263501,‫سراب - نير (سراب)‬,26 AzarbayjanSharghi,‫سراب,نير‬,‫SRAB,NIR‬,Daily 263501 ‫سراب - نير (سراب)‬ 
263551,‫نير - سراب (سراب)‬,26 AzarbayjanSharghi,‫نير,سراب‬,‫NIR,SRAB‬,Daily 263551 ‫نير - سراب (سراب)‬ 
263601,‫هشترود - مراغه (مراغه)‬,26 AzarbayjanSharghi,‫هشترود,مراغه‬,‫HShTRVD,MRAGhH‬,Daily 263601 ‫هشترود - مراغه (مراغه)‬ 
263602,‫مراغه - بناب‬,26 AzarbayjanSharghi,‫مراغه,بناب‬,‫MRAGhH,BNAB‬,Daily 263602 ‫مراغه - بناب‬ 
263651,‫مراغه - هشترود (مراغه)‬,26 AzarbayjanSharghi,‫مراغه,هشترود‬,‫MRAGhH,HShTRVD‬,Daily 263651 ‫مراغه - هشترود (مراغه)‬ 
263652,‫بناب - مراغه‬,26 AzarbayjanSharghi,‫بناب,مراغه‬,‫BNAB,MRAGhH‬,Daily 263652 ‫بناب - مراغه‬ 
263702,‫جلفا - مرند‬,26 AzarbayjanSharghi,‫جلفا,مرند‬,‫JLFA,MRND‬,Daily 263702 ‫جلفا - مرند‬ 
263703,‫مرند - ايواغلي (مرند - کشکسراي)‬,26 AzarbayjanSharghi,‫مرند,ايواغلي‬,‫MRND,AIVAGhLI‬,Daily 263703 ‫مرند - ايواغلي (مرند - کشکسراي)‬ 
263704,‫مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي)‬,26 AzarbayjanSharghi,‫مرند,ايواغلي‬,‫MRND,AIVAGhLI‬,Daily 263704 ‫مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي)‬ 
263714,‫صوفيان - مرند (مرند)‬,26 AzarbayjanSharghi,‫صوفيان,مرند‬,‫SVFIAN,MRND‬,Daily 263714 ‫صوفيان - مرند (مرند)‬ 
263752,‫مرند - جلفا‬,26 AzarbayjanSharghi,‫مرند,جلفا‬,‫MRND,JLFA‬,Daily 263752 ‫مرند - جلفا‬ 
263753,‫ايواغلي - مرند (کشکسراي - مرند)‬,26 AzarbayjanSharghi,‫ايواغلي,مرند‬,‫AIVAGhLI,MRND‬,Daily 263753 ‫ايواغلي - مرند (کشکسراي - مرند)‬ 
263754,‫ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي)‬,26 AzarbayjanSharghi,‫ايواغلي,مرند‬,‫AIVAGhLI,MRND‬,Daily 263754 ‫ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي)‬ 
263764,‫مرند - صوفيان (مرند)‬,26 AzarbayjanSharghi,‫مرند,صوفيان‬,‫MRND,SVFIAN‬,Daily 263764 ‫مرند - صوفيان (مرند)‬ 
263802,‫جلفا - نوردوز‬,26 AzarbayjanSharghi,‫جلفا,نوردوز‬,‫JLFA,NVRDVZ‬,Daily 263802 ‫جلفا - نوردوز‬ 
263804,‫جلفا - پلدشت (جلفا)‬,26 AzarbayjanSharghi,‫جلفا,پلدشت‬,‫JLFA,PLDShT‬,Daily 263804 ‫جلفا - پلدشت (جلفا)‬ 
263806,‫جلفا - سه راهي ايواغلي‬,26 AzarbayjanSharghi,‫جلفا,ايواغلي‬,‫JLFA,AIVAGhLI‬,Daily 263806 ‫جلفا - سه راهي ايواغلي‬ 
263852,‫نوردوز - جلفا‬,26 AzarbayjanSharghi,‫نوردوز,جلفا‬,‫NVRDVZ,JLFA‬,Daily 263852 ‫نوردوز - جلفا‬ 
263854,‫پلدشت - جلفا (جلفا)‬,26 AzarbayjanSharghi,‫پلدشت,جلفا‬,‫PLDShT,JLFA‬,Daily 263854 ‫پلدشت - جلفا (جلفا)‬ 
263856,‫سه راهي ايواغلي - جلفا‬,26 AzarbayjanSharghi,‫ايواغلي,جلفا‬,‫AIVAGhLI,JLFA‬,Daily 263856 ‫سه راهي ايواغلي - جلفا‬ 
263901,‫آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان)‬,26 AzarbayjanSharghi,‫تبريز,زنجان‬,‫TBRIZ,ZNJAN‬,Daily 263901 ‫آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان)‬ 
263902,‫سرچم - اردبيل (سرچم)‬,26 AzarbayjanSharghi,‫سرچم,اردبيل‬,‫SRChM,ARDBIL‬,Daily 263902 ‫سرچم - اردبيل (سرچم)‬ 
263903,‫جاده قديم ميانه - زنجان (ميانه - سرچم)‬,26 AzarbayjanSharghi,‫ميانه,زنجان‬,‫MIANH,ZNJAN‬,Daily 263903 ‫جاده قديم ميانه - زنجان (ميانه - سرچم)‬ 
263951,‫آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب)‬,26 AzarbayjanSharghi,‫زنجان,تبريز‬,‫ZNJAN,TBRIZ‬,Daily 263951 ‫آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب)‬ 
263952,‫اردبيل - سرچم (سرچم)‬,26 AzarbayjanSharghi,‫اردبيل,سرچم‬,‫ARDBIL,SRChM‬,Daily 263952 ‫اردبيل - سرچم (سرچم)‬ 
263953,‫جاده قديم زنجان - ميانه (سرچم - ميانه)‬,26 AzarbayjanSharghi,‫زنجان,ميانه‬,‫ZNJAN,MIANH‬,Daily 263953 ‫جاده قديم زنجان - ميانه (سرچم - ميانه)‬ 
264201,‫بناب - عجبشير‬,26 AzarbayjanSharghi,‫بناب,عجبشير‬,‫BNAB,AJBShIR‬,Daily 264201 ‫بناب - عجبشير‬ 
264202,‫بناب - ملکان‬,26 AzarbayjanSharghi,‫بناب,ملکان‬,‫BNAB,MLKAN‬,Daily 264202 ‫بناب - ملکان‬ 
264203,‫ملکان - مياندوآب (ملکان)‬,26 AzarbayjanSharghi,‫ملکان,مياندوآب‬,‫MLKAN,MIANDVAB‬,Daily 264203 ‫ملکان - مياندوآب (ملکان)‬ 
264251,‫عجبشير - بناب‬,26 AzarbayjanSharghi,‫عجبشير,بناب‬,‫AJBShIR,BNAB‬,Daily 264251 ‫عجبشير - بناب‬ 
264252,‫ملکان - بناب‬,26 AzarbayjanSharghi,‫ملکان,بناب‬,‫MLKAN,BNAB‬,Daily 264252 ‫ملکان - بناب‬ 
