SHAHR,START,END,PRO-TOURISM
شهرضا,14030418,14030501,0.20
شهرضا,14030501,14030508,-0.05
شهرضا,14030508,14030515,0.40
شهرضا,14030515,14030522,-0.72
شهرضا,14030522,14030529,0.42
شهرضا,14030529,14030619,-0.02
شهرضا,14030619,14030626,1.25
شهرضا,14030626,14030709,0.96
رودهن,13950116,13950123,-1.36
رودهن,13950123,13950130,-1.05
رودهن,13950130,13950206,0.32
رودهن,13950220,13950227,-1.05
رودهن,13950227,13950310,-1.03
رودهن,13950310,13950324,-0.68
رودهن,13950324,13950331,-1.50
رودهن,13950331,13950421,-1.22
رودهن,13950421,13950428,-0.59
رودهن,13950428,13950504,-1.96
رودهن,13950504,13950518,-0.50
رودهن,13950615,13950705,-1.76
رودهن,13950705,13950712,-1.38
رودهن,13950712,13950726,-1.37
رودهن,13950726,13950803,-0.31
رودهن,13950803,13950810,-1.20
رودهن,13950810,13950817,-1.45
رودهن,13950817,13950824,-1.39
رودهن,13950824,13950915,-0.83
رودهن,13950915,13950922,0.20
رودهن,13950922,13951006,-1.02
رودهن,13951006,13951013,-0.35
رودهن,13951013,13951020,-1.67
رودهن,13951020,13951027,-2.35
رودهن,13951027,13951104,-1.26
رودهن,13951104,13951111,-1.31
رودهن,13951111,13951118,-2.08
رودهن,13951118,13951125,-1.02
رودهن,13951125,13951202,0.23
رودهن,13951202,13951209,-1.99
رودهن,13951209,13951216,-2.04
رودهن,13951216,13951223,-1.26
رودهن,13960128,13960211,-0.89
رودهن,13960211,13960218,-1.92
رودهن,13960218,13960225,-0.58
رودهن,13960225,13960301,-2.33
رودهن,13960301,13960308,-1.64
رودهن,13960308,13960322,-1.78
رودهن,13960322,13960329,-1.36
رودهن,13960329,13960412,-2.22
رودهن,13960412,13960419,-1.71
رودهن,13960419,13960502,-0.58
رودهن,13960502,13960509,-1.46
رودهن,13960509,13960516,-2.21
رودهن,13960516,13960523,-1.64
رودهن,13960523,13960530,-2.14
رودهن,13960530,13960606,-1.86
رودهن,13960606,13960613,-2.13
رودهن,13960613,13960627,-1.44
رودهن,13960627,13960703,-1.08
رودهن,13960703,13960717,-0.88
رودهن,13960717,13960724,-1.60
رودهن,13960724,13960801,-2.06
رودهن,13960801,13960808,-1.85
رودهن,13960808,13960815,-1.66
رودهن,13960815,13960822,-2.27
رودهن,13960822,13960920,-0.90
رودهن,13960920,13960927,-0.42
رودهن,13960927,13961004,-2.06
رودهن,13961004,13961011,-1.69
رودهن,13961011,13961018,-1.71
رودهن,13961018,13961025,-1.82
رودهن,13961025,13961102,-2.20
رودهن,13961102,13961109,-1.76
رودهن,13961109,13961116,-0.10
رودهن,13961116,13961207,-0.17
رودهن,13961207,13961214,-1.02
رودهن,13961214,13961221,-0.94
رودهن,13961221,13970120,-2.94
رودهن,13970120,13970127,-2.44
رودهن,13970127,13970203,-0.82
رودهن,13970203,13970217,-1.68
رودهن,13970217,13970224,-1.21
رودهن,13970224,13970231,-1.56
رودهن,13970231,13970307,-1.68
رودهن,13970307,13970328,-1.10
رودهن,13970328,13970404,-0.27
رودهن,13970404,13970411,-1.87
رودهن,13970411,13970425,-0.29
رودهن,13970619,13970702,-2.05
رودهن,13970702,13970709,-1.75
رودهن,13970709,13970716,-2.00
رودهن,13970716,13970723,-1.84
رودهن,13970723,13970730,-2.19
رودهن,13970730,13970821,-1.16
رودهن,13970821,13970828,-0.98
رودهن,13970828,13970912,-1.37
رودهن,13970912,13970919,-2.11
رودهن,13970919,13970926,-1.72
رودهن,13970926,13971003,-1.07
رودهن,13971003,13971010,-1.27
رودهن,13971010,13971017,-1.77
رودهن,13971017,13971024,-1.74
رودهن,13971024,13971101,-1.14
رودهن,13971101,13971108,-1.52
رودهن,13971108,13971115,-1.12
رودهن,13971115,13971129,-1.62
رودهن,13971129,13971206,-0.57
رودهن,13971206,13971213,-1.27
رودهن,13971213,13971220,-1.45
رودهن,13971220,13980119,-2.83
رودهن,13980119,13980126,-1.21
رودهن,13980126,13980209,-0.71
رودهن,13980209,13980216,-1.83
رودهن,13980216,13980223,-1.84
رودهن,13980223,13980230,-1.78
رودهن,13980230,13980320,-1.23
رودهن,13980320,13980327,-1.07
رودهن,13980327,13980403,-1.58
رودهن,13980403,13980410,-2.41
رودهن,13980410,13980417,-1.59
رودهن,13980417,13980424,-0.76
رودهن,13980424,13980431,-1.65
رودهن,13980431,13980507,-1.28
رودهن,13980507,13980514,-1.71
رودهن,13980514,13980604,-0.61
رودهن,13980604,13980611,-0.83
رودهن,13980611,13980625,-1.99
رودهن,13980701,13980708,-1.92
رودهن,13980708,13980715,-1.69
رودهن,13980715,13980722,-0.27
رودهن,13980722,13980820,-1.23
رودهن,13980820,13980827,-1.82
رودهن,13980827,13980904,-0.26
رودهن,13980904,13980911,-1.99
رودهن,13980911,13980918,-1.89
رودهن,13980918,13980925,-1.39
رودهن,13980925,13981002,-1.36
رودهن,13981002,13981009,-3.03
رودهن,13981009,13981016,-1.56
رودهن,13981016,13981023,-1.48
رودهن,13981023,13981030,-1.49
رودهن,13981030,13981114,-1.29
رودهن,13981114,13981128,-1.45
رودهن,13981128,13981205,-0.95
رودهن,13981205,13981212,-0.99
رودهن,13981212,13990125,-0.37
رودهن,13990125,13990201,-0.73
رودهن,13990201,13990208,-2.71
رودهن,13990208,13990215,-2.65
رودهن,13990215,13990229,-1.13
رودهن,13990229,13990319,-1.62
رودهن,13990319,13990402,-0.89
رودهن,13990402,13990409,-1.55
رودهن,13990409,13990416,-1.83
رودهن,13990416,13990423,-1.69
رودهن,13990423,13990430,-1.72
رودهن,13990430,13990513,-0.20
رودهن,13990513,13990520,-2.91
رودهن,13990520,13990527,-1.03
رودهن,13990527,13990603,-2.00
رودهن,13990603,13990610,-2.75
رودهن,13990610,13990617,0.31
رودهن,13990617,13990624,-1.83
رودهن,13990624,13990631,-2.33
رودهن,13990631,13990707,-2.21
رودهن,13990707,13990721,-1.27
رودهن,13990721,13990728,-2.98
رودهن,13990728,13990819,0.50
رودهن,13990819,13990826,-2.62
رودهن,13990826,13990903,-1.92
رودهن,13990903,13990910,0.38
رودهن,13990910,13990917,-1.85
رودهن,13990917,13990924,-0.39
رودهن,13990924,13991001,-2.05
رودهن,13991001,13991008,-0.73
رودهن,13991008,13991015,-0.06
رودهن,13991022,13991106,-0.37
رودهن,13991106,13991113,-2.05
رودهن,13991113,13991127,-0.60
رودهن,13991127,13991204,-2.41
رودهن,13991204,13991211,-2.09
رودهن,13991211,13991218,-0.93
رودهن,13991218,14000116,-2.76
رودهن,14000116,14000123,0.33
رودهن,14000123,14000130,0.20
رودهن,14000130,14000206,-0.46
رودهن,14000206,14000227,-1.18
رودهن,14000227,14000303,-2.08
رودهن,14000303,14000310,-2.50
رودهن,14000310,14000324,-1.46
رودهن,14000324,14000331,-3.19
رودهن,14000331,14000407,-1.55
رودهن,14000407,14000414,-1.36
رودهن,14000414,14000421,-0.42
رودهن,14000421,14000511,-1.55
رودهن,14000511,14000518,-2.14
رودهن,14000518,14000601,-1.22
رودهن,14000601,14000608,0.69
رودهن,14000608,14000615,-2.10
رودهن,14000615,14000622,-2.38
رودهن,14000622,14000629,-2.62
رودهن,14000629,14000719,-0.99
رودهن,14000719,14000726,-1.94
رودهن,14000726,14000810,-1.31
رودهن,14000810,14000817,-2.18
رودهن,14000817,14000824,-2.17
رودهن,14000824,14000901,-1.96
رودهن,14000901,14000908,-1.12
رودهن,14000908,14000915,-2.31
رودهن,14000915,14000922,-1.33
رودهن,14000922,14000929,-2.27
رودهن,14000929,14001006,-2.28
رودهن,14001006,14001013,-1.02
رودهن,14001013,14001020,-2.59
رودهن,14001020,14001027,-0.43
رودهن,14001104,14001111,-0.89
رودهن,14001202,14001216,-1.51
رودهن,14001216,14001223,1.32
رودهن,14010122,14010129,-1.67
رودهن,14010219,14010226,-1.36
رودهن,14010226,14010302,-1.38
رودهن,14010302,14010309,-1.58
رودهن,14010309,14010323,-1.49
رودهن,14010323,14010330,-1.84
رودهن,14010330,14010406,-2.44
رودهن,14010406,14010413,-2.33
رودهن,14010413,14010503,-1.07
رودهن,14010503,14010510,-2.56
رودهن,14010510,14010524,-2.05
رودهن,14010524,14010531,-1.68
رودهن,14010531,14010607,-1.71
رودهن,14010607,14010614,-1.76
رودهن,14010614,14010621,-1.74
رودهن,14010621,14010628,-3.12
رودهن,14010628,14010718,-1.04
رودهن,14010718,14010725,-1.88
رودهن,14010725,14010802,-1.33
رودهن,14010802,14010809,-1.93
رودهن,14010809,14010816,-1.53
رودهن,14010816,14010823,-1.30
رودهن,14010823,14010830,-1.94
رودهن,14010830,14010907,-1.78
رودهن,14010907,14010914,-1.27
رودهن,14010914,14010921,-1.47
رودهن,14010921,14010928,-2.04
رودهن,14010928,14011012,-0.72
رودهن,14011012,14011019,-2.59
رودهن,14011019,14011026,-0.92
رودهن,14011026,14011103,-0.97
رودهن,14011103,14011110,-1.37
رودهن,14011110,14011208,-0.20
رودهن,14011208,14011222,-0.46
رودهن,14011222,14020107,-1.93
رودهن,14020128,14020211,-1.77
رودهن,14020211,14020218,-1.45
رودهن,14020218,14020301,0.48
رودهن,14020308,14020322,-2.51
رودهن,14020322,14020329,-1.39
رودهن,14020329,14020412,-0.88
رودهن,14020412,14020419,-2.55
رودهن,14020419,14020509,-0.40
رودهن,14020509,14020516,-2.11
رودهن,14020516,14020523,-2.63
رودهن,14020523,14020530,-1.58
رودهن,14020530,14020606,-2.18
رودهن,14020606,14020627,-1.02
رودهن,14020627,14020717,-1.35
رودهن,14020717,14020724,-1.41
رودهن,14020724,14020801,-1.44
رودهن,14020801,14020808,-1.85
رودهن,14020808,14020815,-0.85
رودهن,14020815,14020822,-1.58
رودهن,14020822,14020829,-2.74
رودهن,14020906,14020913,-1.32
رودهن,14020913,14020920,-1.97
رودهن,14020920,14021004,-2.20
رودهن,14021004,14021011,-1.25
رودهن,14021011,14021018,-1.32
رودهن,14021018,14021025,-0.72
رودهن,14021025,14021102,-1.33
رودهن,14021102,14021109,-1.15
رودهن,14021109,14021116,-0.58
رودهن,14021116,14021130,-1.54
رودهن,14021130,14021214,-1.52
رودهن,14021214,14021221,-1.12
رودهن,14021221,14030127,-1.56
رودهن,14030127,14030203,-1.16
رودهن,14030203,14030210,-1.15
رودهن,14030210,14030224,-1.12
رودهن,14030224,14030231,-1.46
رودهن,14030231,14030307,-2.16
رودهن,14030307,14030321,-2.18
رودهن,14030321,14030411,-0.35
رودهن,14030411,14030418,-1.97
رودهن,14030418,14030501,-2.44
رودهن,14030501,14030508,-1.85
رودهن,14030508,14030515,-2.20
رودهن,14030515,14030522,-1.92
رودهن,14030522,14030529,-0.40
رودهن,14030529,14030619,-1.33
رودهن,14030619,14030626,-1.81
رودهن,14030626,14030709,-0.89
رودهن,14030709,14030716,-1.30
رودهن,14030716,14030723,-1.97
رودهن,14030723,14030730,-1.12
رودهن,14030730,14030807,-2.12
رودهن,14030807,14030814,-1.54
رودهن,14030814,14030821,-1.50
رودهن,14030821,14030828,-2.32
رودهن,14030828,14030905,-1.56
رودهن,14030905,14030912,-1.72
رودهن,14030912,14030919,-1.93
رودهن,14030919,14030926,-2.29
رودهن,14031010,14031017,-1.41
اندیمشک,13950220,13950227,-0.11
اندیمشک,13950227,13950310,-0.33
اندیمشک,13950310,13950324,-0.46
اندیمشک,13950324,13950331,-0.61
اندیمشک,13950331,13950421,1.12
اندیمشک,13950421,13950428,-0.74
اندیمشک,13950428,13950504,-0.49
اندیمشک,13950504,13950518,-0.85
اندیمشک,13950518,13950525,1.31
اندیمشک,13950525,13950601,-0.29
اندیمشک,13950601,13950608,-0.80
اندیمشک,13950608,13950615,-0.03
اندیمشک,13950615,13950705,-2.91
اندیمشک,13950712,13950726,3.02
اندیمشک,13950726,13950803,-0.09
اندیمشک,13950810,13950817,2.14
اندیمشک,13950817,13950824,0.31
اندیمشک,13950824,13950915,-1.17
اندیمشک,13950915,13950922,3.21
اندیمشک,13951006,13951013,-0.88
اندیمشک,13951013,13951020,0.19
اندیمشک,13951020,13951027,-1.47
اندیمشک,13951027,13951104,-1.00
اندیمشک,13951104,13951111,-0.54
اندیمشک,13951111,13951118,0.49
اندیمشک,13951118,13951125,-0.41
اندیمشک,13951125,13951202,0.35
اندیمشک,13951202,13951209,0.04
اندیمشک,13951209,13951216,-0.81
اندیمشک,13951216,13951223,-0.50
اندیمشک,13951223,13960107,-1.92
اندیمشک,13960128,13960211,-0.06
اندیمشک,13960211,13960218,-0.15
اندیمشک,13960218,13960225,-0.59
اندیمشک,13960225,13960301,-0.32
اندیمشک,13960301,13960308,-0.24
اندیمشک,13960308,13960322,-1.04
اندیمشک,13960322,13960329,1.13
اندیمشک,13960329,13960412,-0.31
اندیمشک,13960412,13960419,-0.97
اندیمشک,13960419,13960502,0.84
اندیمشک,13960502,13960509,-0.54
اندیمشک,13960509,13960516,-0.76
اندیمشک,13960516,13960523,0.36
اندیمشک,13960523,13960530,-1.00
اندیمشک,13960530,13960606,-0.58
اندیمشک,13960606,13960613,-0.58
اندیمشک,13960613,13960627,-1.02
اندیمشک,13960627,13960703,-0.10
اندیمشک,13960703,13960717,-0.33
اندیمشک,13960717,13960724,-0.69
اندیمشک,13960724,13960801,-0.65
اندیمشک,13960801,13960808,-0.73
اندیمشک,13960808,13960815,-0.15
اندیمشک,13960815,13960822,1.72
اندیمشک,13960822,13960920,-0.28
اندیمشک,13960920,13960927,-0.25
اندیمشک,13960927,13961004,0.05
اندیمشک,13961004,13961011,0.01
اندیمشک,13961011,13961018,-0.16
اندیمشک,13961018,13961025,-0.07
اندیمشک,13961025,13961102,-1.19
اندیمشک,13961102,13961109,-0.43
اندیمشک,13961109,13961116,-1.52
اندیمشک,13961116,13961207,0.59
اندیمشک,13961221,13970120,0.91
اندیمشک,13970120,13970127,-1.01
اندیمشک,13970127,13970203,-1.68
اندیمشک,13970203,13970217,-0.34
اندیمشک,13970217,13970224,-1.27
اندیمشک,13970224,13970231,0.86
اندیمشک,13970231,13970307,-0.97
اندیمشک,13970307,13970328,0.25
اندیمشک,13970328,13970404,-0.27
اندیمشک,13970404,13970411,0.42
اندیمشک,13970411,13970425,-0.83
اندیمشک,13970425,13970501,0.38
اندیمشک,13970501,13970508,-0.87
اندیمشک,13970508,13970515,-0.71
اندیمشک,13970515,13970522,-1.16
اندیمشک,13970522,13970612,-0.08
اندیمشک,13970619,13970702,2.06
اندیمشک,13970702,13970709,0.74
اندیمشک,13970709,13970716,-1.50
اندیمشک,13970716,13970723,0.80
اندیمشک,13970723,13970730,0.00
اندیمشک,13970730,13970821,-0.35
اندیمشک,13970821,13970828,0.29
اندیمشک,13970828,13970912,0.54
اندیمشک,13970912,13970919,0.14
اندیمشک,13970919,13970926,0.25
اندیمشک,13970926,13971003,-0.87
اندیمشک,13971003,13971010,-0.01
اندیمشک,13971010,13971017,-0.35
اندیمشک,13971017,13971024,-0.03
اندیمشک,13971024,13971101,0.11
اندیمشک,13971101,13971108,0.56
اندیمشک,13971108,13971115,1.20
اندیمشک,13971115,13971129,0.60
اندیمشک,13971129,13971206,-1.04
اندیمشک,13971206,13971213,0.77
اندیمشک,13971213,13971220,-0.27
اندیمشک,13971220,13980119,0.79
اندیمشک,13980119,13980126,-0.39
اندیمشک,13980126,13980209,-0.87
اندیمشک,13980209,13980216,-0.33
اندیمشک,13980216,13980223,-0.46
اندیمشک,13980223,13980230,0.29
اندیمشک,13980230,13980320,-0.52
اندیمشک,13980320,13980327,-0.81
اندیمشک,13980327,13980403,0.11
اندیمشک,13980403,13980410,-2.21
اندیمشک,13980410,13980417,-0.13
اندیمشک,13980417,13980424,-0.95
اندیمشک,13980424,13980431,0.00
اندیمشک,13980431,13980507,-1.27
اندیمشک,13980507,13980514,-0.53
اندیمشک,13980514,13980604,-1.00
اندیمشک,13980604,13980611,-0.85
اندیمشک,13980611,13980625,1.76
اندیمشک,13980625,13980701,-0.33
اندیمشک,13980701,13980708,-0.43
اندیمشک,13980708,13980715,1.23
اندیمشک,13980715,13980722,0.17
اندیمشک,13980722,13980820,-0.01
اندیمشک,13980820,13980827,-1.63
اندیمشک,13980827,13980904,0.18
اندیمشک,13980904,13980911,-0.55
اندیمشک,13980911,13980918,0.01
اندیمشک,13980918,13980925,-1.24
اندیمشک,13980925,13981002,0.74
اندیمشک,13981002,13981009,-2.26
اندیمشک,13981009,13981016,0.24
اندیمشک,13981016,13981023,0.29
اندیمشک,13981023,13981030,0.21
اندیمشک,13981030,13981114,0.23
اندیمشک,13981114,13981128,0.38
اندیمشک,13981128,13981205,-0.52
اندیمشک,13981205,13981212,-0.37
اندیمشک,13981212,13990125,-1.37
اندیمشک,13990125,13990201,-0.32
اندیمشک,13990215,13990229,-0.01
اندیمشک,13990229,13990319,0.17
اندیمشک,13990319,13990402,-0.09
اندیمشک,13990402,13990409,-0.39
اندیمشک,13990409,13990416,0.28
اندیمشک,13990416,13990423,-0.11
اندیمشک,13990430,13990513,-0.78
اندیمشک,13990513,13990520,-0.21
اندیمشک,13990617,13990624,-0.74
اندیمشک,13990624,13990631,-1.05
اندیمشک,13990631,13990707,0.17
اندیمشک,13990707,13990721,-0.33
اندیمشک,13990721,13990728,0.00
اندیمشک,13990728,13990819,2.06
اندیمشک,13990819,13990826,-1.73
اندیمشک,13990826,13990903,0.41
اندیمشک,13990903,13990910,-2.03
اندیمشک,13990910,13990917,-0.95
اندیمشک,13990917,13990924,0.17
اندیمشک,13990924,13991001,0.67
اندیمشک,13991001,13991008,0.35
اندیمشک,13991008,13991015,-0.11
اندیمشک,13991015,13991022,0.91
اندیمشک,13991022,13991106,1.75
اندیمشک,13991106,13991113,1.67
اندیمشک,13991113,13991127,0.06
اندیمشک,13991127,13991204,2.92
اندیمشک,13991204,13991211,-1.66
اندیمشک,13991211,13991218,-2.10
اندیمشک,13991218,14000116,-2.67
اندیمشک,14000116,14000123,2.44
اندیمشک,14000123,14000130,-0.89
اندیمشک,14000130,14000206,0.13
اندیمشک,14000206,14000227,0.15
اندیمشک,14000227,14000303,-0.36
اندیمشک,14000303,14000310,-0.83
اندیمشک,14000310,14000324,-0.09
اندیمشک,14000324,14000331,-0.21
اندیمشک,14000331,14000407,-0.13
اندیمشک,14000407,14000414,-0.50
اندیمشک,14000414,14000421,-0.43
اندیمشک,14000421,14000511,-0.61
اندیمشک,14000511,14000518,-0.54
اندیمشک,14000518,14000601,-0.30
اندیمشک,14000601,14000608,-0.67
اندیمشک,14000608,14000615,-1.21
اندیمشک,14000615,14000622,-1.00
اندیمشک,14000622,14000629,-0.30
اندیمشک,14000629,14000719,-0.18
اندیمشک,14000719,14000726,0.32
اندیمشک,14000726,14000810,0.36
اندیمشک,14000810,14000817,-0.25
اندیمشک,14000817,14000824,0.27
اندیمشک,14000824,14000901,0.19
اندیمشک,14000901,14000908,-0.31
اندیمشک,14000908,14000915,1.13
اندیمشک,14000915,14000922,0.19
اندیمشک,14000922,14000929,-1.57
اندیمشک,14000929,14001006,0.26
اندیمشک,14001006,14001013,1.55
اندیمشک,14001013,14001020,-0.56
اندیمشک,14001020,14001027,-1.51
اندیمشک,14001027,14001104,1.58
اندیمشک,14001104,14001111,-0.65
اندیمشک,14001111,14001118,-0.51
اندیمشک,14001118,14001202,-0.54
اندیمشک,14001202,14001216,-0.71
اندیمشک,14001216,14001223,0.90
اندیمشک,14001223,14010108,-0.57
اندیمشک,14010108,14010122,-1.58
اندیمشک,14010122,14010129,-0.66
اندیمشک,14010129,14010219,-0.64
اندیمشک,14010219,14010226,-0.27
اندیمشک,14010226,14010302,2.58
اندیمشک,14010302,14010309,0.80
اندیمشک,14010309,14010323,0.98
اندیمشک,14010406,14010413,-0.11
اندیمشک,14010413,14010503,-0.95
اندیمشک,14010503,14010510,-1.43
اندیمشک,14010510,14010524,0.03
اندیمشک,14010524,14010531,-1.20
اندیمشک,14010531,14010607,-0.78
اندیمشک,14010607,14010614,-0.62
اندیمشک,14010614,14010621,-0.23
اندیمشک,14010621,14010628,-3.21
اندیمشک,14010725,14010802,-0.87
اندیمشک,14010816,14010823,-0.02
اندیمشک,14010823,14010830,-0.59
اندیمشک,14010830,14010907,-0.16
اندیمشک,14010907,14010914,-0.72
اندیمشک,14010914,14010921,-0.86
اندیمشک,14010921,14010928,-0.23
اندیمشک,14010928,14011012,-0.25
اندیمشک,14011012,14011019,-1.27
اندیمشک,14011019,14011026,0.54
اندیمشک,14011026,14011103,2.84
اندیمشک,14011103,14011110,-1.40
اندیمشک,14011110,14011208,0.54
اندیمشک,14011208,14011222,-2.18
اندیمشک,14011222,14020107,0.06
اندیمشک,14020107,14020128,-0.38
اندیمشک,14020128,14020211,-1.20
اندیمشک,14020329,14020412,-1.67
اندیمشک,14020412,14020419,0.21
اندیمشک,14020627,14020717,-0.14
اندیمشک,14020717,14020724,-0.29
اندیمشک,14020724,14020801,-2.42
اندیمشک,14020801,14020808,-0.80
اندیمشک,14020808,14020815,-0.30
اندیمشک,14020815,14020822,-0.10
اندیمشک,14020822,14020829,-2.16
اندیمشک,14020906,14020913,-0.45
اندیمشک,14020913,14020920,0.32
اندیمشک,14020920,14021004,0.28
اندیمشک,14021004,14021011,0.01
اندیمشک,14021011,14021018,-0.12
اندیمشک,14021018,14021025,0.32
اندیمشک,14021025,14021102,0.17
اندیمشک,14021102,14021109,0.16
اندیمشک,14021109,14021116,-0.31
اندیمشک,14021116,14021130,-0.19
اندیمشک,14021130,14021214,0.32
اندیمشک,14021214,14021221,-0.12
اندیمشک,14021221,14030127,1.21
اندیمشک,14030127,14030203,-0.04
اندیمشک,14030203,14030210,-0.42
اندیمشک,14030210,14030224,-1.11
اندیمشک,14030224,14030231,-0.53
اندیمشک,14030231,14030307,0.81
اندیمشک,14030307,14030321,-0.95
اندیمشک,14030321,14030411,0.69
اندیمشک,14030411,14030418,-3.08
اندیمشک,14030418,14030501,2.00
اندیمشک,14030501,14030508,-0.92
اندیمشک,14030508,14030515,-1.55
اندیمشک,14030515,14030522,-1.09
اندیمشک,14030522,14030529,0.93
اندیمشک,14030529,14030619,-0.90
اندیمشک,14030619,14030626,-1.86
اندیمشک,14030626,14030709,0.05
اندیمشک,14030709,14030716,-0.31
اندیمشک,14030716,14030723,-0.85
اندیمشک,14030723,14030730,-1.34
اندیمشک,14030730,14030807,-1.41
اندیمشک,14030807,14030814,-0.48
اندیمشک,14030814,14030821,2.57
اندیمشک,14030821,14030828,-2.57
اندیمشک,14030828,14030905,-0.01
اندیمشک,14030905,14030912,-0.28
اندیمشک,14030912,14030919,-0.17
اندیمشک,14030919,14030926,-1.11
اندیمشک,14030926,14031003,-0.38
اندیمشک,14031003,14031010,0.08
اندیمشک,14031010,14031017,-0.53
اندیمشک,14031017,14031101,-0.20
اندیمشک,14031101,14031115,-0.05
اندیمشک,14031115,14031129,0.13
اندیمشک,14031129,14031206,-0.26
کرمانشاه,13950101,13950109,-0.29
کرمانشاه,13950109,13950116,-0.19
کرمانشاه,13950116,13950123,-0.63
کرمانشاه,13950123,13950130,-0.73
کرمانشاه,13950130,13950206,-0.37
کرمانشاه,13950206,13950213,-0.43
کرمانشاه,13950213,13950220,-0.63
کرمانشاه,13950220,13950227,-0.33
کرمانشاه,13950227,13950310,-0.23
کرمانشاه,13950310,13950324,0.07
کرمانشاه,13950324,13950331,-0.33
کرمانشاه,13950331,13950421,-0.17
کرمانشاه,13950421,13950428,0.31
کرمانشاه,13950428,13950504,-0.26
کرمانشاه,13950504,13950518,-0.06
کرمانشاه,13950518,13950525,-0.44
کرمانشاه,13950525,13950601,-0.10
کرمانشاه,13950601,13950608,-0.15
کرمانشاه,13950615,13950705,-0.81
کرمانشاه,13950705,13950712,-1.03
کرمانشاه,13950712,13950726,0.58
کرمانشاه,13950726,13950803,0.92
کرمانشاه,13950803,13950810,-1.85
کرمانشاه,13950810,13950817,1.62
کرمانشاه,13950915,13950922,0.55
کرمانشاه,13950922,13951006,-0.26
کرمانشاه,13951006,13951013,-0.43
کرمانشاه,13951013,13951020,-0.11
کرمانشاه,13951027,13951104,1.80
کرمانشاه,13951104,13951111,0.80
کرمانشاه,13951111,13951118,-1.19
کرمانشاه,13951118,13951125,-0.73
کرمانشاه,13951125,13951202,2.41
کرمانشاه,13951202,13951209,-0.28
کرمانشاه,13951209,13951216,-0.63
کرمانشاه,13951216,13951223,-2.07
کرمانشاه,13951223,13960107,0.93
کرمانشاه,13960107,13960128,-0.05
کرمانشاه,13960128,13960211,-0.35
کرمانشاه,13960211,13960218,-0.72
کرمانشاه,13960218,13960225,-1.10
کرمانشاه,13960225,13960301,-0.35
کرمانشاه,13960301,13960308,-0.78
کرمانشاه,13960308,13960322,-0.60
کرمانشاه,13960322,13960329,-0.47
کرمانشاه,13960329,13960412,-0.38
کرمانشاه,13960412,13960419,-1.00
کرمانشاه,13960419,13960502,-0.43
کرمانشاه,13960502,13960509,-0.75
کرمانشاه,13960509,13960516,-1.00
کرمانشاه,13960516,13960523,-1.84
کرمانشاه,13960523,13960530,-0.65
کرمانشاه,13960530,13960606,-1.02
کرمانشاه,13960606,13960613,-1.00
کرمانشاه,13960613,13960627,-1.87
کرمانشاه,13960627,13960703,-1.19
کرمانشاه,13960703,13960717,-1.32
کرمانشاه,13960717,13960724,0.38
کرمانشاه,13960724,13960801,-0.36
کرمانشاه,13960801,13960808,-0.05
کرمانشاه,13960808,13960815,-1.98
کرمانشاه,13960815,13960822,-1.31
کرمانشاه,13960822,13960920,0.20
کرمانشاه,13960920,13960927,-1.32
کرمانشاه,13960927,13961004,0.12
کرمانشاه,13961004,13961011,-1.83
کرمانشاه,13961011,13961018,-1.04
کرمانشاه,13961018,13961025,-0.13
کرمانشاه,13961025,13961102,1.62
کرمانشاه,13961102,13961109,-0.28
کرمانشاه,13961109,13961116,1.91
کرمانشاه,13961116,13961207,0.58
کرمانشاه,13961207,13961214,1.99
کرمانشاه,13961214,13961221,0.06
کرمانشاه,13961221,13970120,0.45
کرمانشاه,13970120,13970127,-0.46
کرمانشاه,13970127,13970203,-0.64
کرمانشاه,13970203,13970217,-0.10
کرمانشاه,13970217,13970224,-0.05
کرمانشاه,13970224,13970231,-1.04
کرمانشاه,13970307,13970328,-0.51
کرمانشاه,13970328,13970404,-1.58
کرمانشاه,13970404,13970411,0.44
کرمانشاه,13970411,13970425,0.29
کرمانشاه,13970425,13970501,-1.06
کرمانشاه,13970501,13970508,-0.40
کرمانشاه,13970508,13970515,-0.16
کرمانشاه,13970515,13970522,0.72
کرمانشاه,13970522,13970612,-0.33
کرمانشاه,13970612,13970619,-1.11
کرمانشاه,13970619,13970702,-1.17
کرمانشاه,13970702,13970709,1.17
کرمانشاه,13970709,13970716,-1.17
کرمانشاه,13970716,13970723,-1.29
کرمانشاه,13970723,13970730,-1.44
کرمانشاه,13970730,13970821,1.84
کرمانشاه,13970821,13970828,-1.13
کرمانشاه,13970828,13970912,-1.60
کرمانشاه,13970912,13970919,-0.77
کرمانشاه,13970919,13970926,-0.57
کرمانشاه,13970926,13971003,-0.72
کرمانشاه,13971003,13971010,2.21
کرمانشاه,13971010,13971017,-0.45
کرمانشاه,13971017,13971024,-0.29
کرمانشاه,13971024,13971101,1.99
کرمانشاه,13971101,13971108,-1.65
کرمانشاه,13971108,13971115,0.37
کرمانشاه,13971115,13971129,0.85
کرمانشاه,13971129,13971206,-1.84
کرمانشاه,13971206,13971213,-0.18
کرمانشاه,13971213,13971220,-0.55
کرمانشاه,13971220,13980119,0.32
کرمانشاه,13980119,13980126,-1.21
کرمانشاه,13980126,13980209,-0.06
کرمانشاه,13980209,13980216,-0.35
کرمانشاه,13980216,13980223,-1.52
کرمانشاه,13980223,13980230,-1.26
کرمانشاه,13980230,13980320,-0.22
کرمانشاه,13980320,13980327,-0.87
